注文日,注文番号,商品,単価,販売数量,売上金額
2017/2/26,A95180,ABC1051,1711,78,133458
2017/2/26,A84145,ABC1052,2010,60,120600
2017/2/26,A73476,ABC1053,1844,85,156740
2017/2/26,A60293,ABC1054,3284,7,22988
2017/2/26,A85470,ABC1055,8432,73,615536
2017/2/26,A71860,ABC1056,6360,29,184440
2017/2/26,A66647,ABC1057,2157,54,116478
2017/2/26,A1870,ABC1058,9178,44,403832
2017/2/26,A95633,ABC1059,5252,6,31512
2017/2/26,A94135,ABC1060,1982,26,51532
2017/2/26,A16124,ABC1061,7168,76,544768
2017/2/26,A13448,ABC1062,9682,99,958518
2017/2/26,A59158,ABC1063,7855,24,188520
2017/2/26,A1328,ABC1064,5756,13,74828
2017/2/26,A538,ABC1065,2994,7,20958
2017/2/26,A1781,ABC1066,8859,18,159462
2017/2/26,A69952,ABC1067,2526,31,78306
2017/2/26,A97095,ABC1068,3805,30,114150
2017/2/26,A55033,ABC1069,6895,71,489545
2017/2/26,A67358,ABC1070,8520,18,153360
2017/2/26,A46240,ABC1071,3113,69,214797
2017/2/26,A2281,ABC1072,8508,22,187176
2017/2/26,A22918,ABC1073,9599,61,585539
2017/2/26,A70286,ABC1074,1955,16,31280
2017/2/26,A88338,ABC1075,5848,93,543864
2017/2/26,A85043,ABC1076,6178,14,86492
2017/2/26,A28018,ABC1077,8816,51,449616
2017/2/26,A12138,ABC1078,3379,92,310868
2017/2/26,A82490,ABC1079,1839,19,34941
2017/2/26,A84961,ABC1080,8427,90,758430
2017/2/26,A87711,ABC1081,740,76,56240
2017/2/26,A41583,ABC1082,5131,28,143668
2017/2/26,A5851,ABC1083,5773,35,202055
2017/2/26,A69867,ABC1084,7780,24,186720
2017/2/26,A66031,ABC1085,5592,96,536832
2017/2/26,A62389,ABC1086,1514,2,3028
2017/2/26,A90845,ABC1087,9605,96,922080
2017/2/26,A51390,ABC1088,3398,32,108736
2017/2/26,A10223,ABC1089,8197,75,614775
2017/2/26,A67505,ABC1090,2742,5,13710
2017/2/26,A46569,ABC1091,193,94,18142
2017/2/26,A69162,ABC1092,2840,45,127800
2017/2/26,A49628,ABC1093,1196,25,29900
2017/2/26,A75571,ABC1094,486,77,37422
2017/2/26,A27090,ABC1095,3127,65,203255
2017/2/26,A13025,ABC1096,2631,29,76299
2017/2/26,A74135,ABC1097,3544,69,244536
2017/2/26,A27740,ABC1098,6576,46,302496
2017/2/26,A33064,ABC1099,5299,25,132475
2017/2/26,A95676,ABC1100,1420,33,46860
2017/2/27,A61303,ABC1001,422,73,30806
2017/2/27,A47452,ABC1002,2519,82,206558
2017/2/27,A61548,ABC1003,5140,96,493440
2017/2/27,A76611,ABC1004,6253,96,600288
2017/2/27,A45116,ABC1005,4324,81,350244
2017/2/27,A29748,ABC1006,3979,36,143244
2017/2/27,A35309,ABC1007,9409,44,413996
2017/2/27,A74558,ABC1008,101,49,4949
2017/2/27,A28522,ABC1009,6284,42,263928
2017/2/27,A38069,ABC1010,30,59,1770
2017/2/27,A36434,ABC1011,5617,59,331403
2017/2/27,A98039,ABC1012,962,29,27898
2017/2/27,A58688,ABC1013,6065,53,321445
2017/2/27,A26453,ABC1014,5016,64,321024
2017/2/27,A23870,ABC1015,7608,14,106512
2017/2/27,A10055,ABC1016,9308,89,828412
2017/2/27,A21897,ABC1017,9215,22,202730
2017/2/27,A68218,ABC1018,8050,26,209300
2017/2/27,A3592,ABC1019,4452,48,213696
2017/2/27,A66070,ABC1020,5498,66,362868
2017/2/27,A40883,ABC1021,8114,93,754602
2017/2/27,A67212,ABC1022,3560,9,32040
2017/2/27,A46150,ABC1023,3942,71,279882
2017/2/27,A12093,ABC1024,5097,19,96843
2017/2/27,A69690,ABC1025,7447,31,230857
2017/2/27,A89453,ABC1026,7067,43,303881
2017/2/27,A43113,ABC1027,4259,7,29813
2017/2/27,A82059,ABC1028,503,76,38228
2017/2/27,A12639,ABC1029,9875,55,543125
2017/2/27,A25581,ABC1030,9600,76,729600
2017/2/27,A36927,ABC1031,4605,21,96705
2017/2/27,A93643,ABC1032,4616,24,110784
2017/2/27,A2998,ABC1033,7086,78,552708
2017/2/27,A8666,ABC1034,650,17,11050
2017/2/27,A62761,ABC1035,84,94,7896
2017/2/27,A42758,ABC1036,5822,38,221236
2017/2/27,A86318,ABC1037,4356,47,204732
2017/2/27,A20727,ABC1038,7429,60,445740
2017/2/27,A24149,ABC1039,1882,82,154324
2017/2/27,A92266,ABC1040,1311,36,47196
2017/2/27,A90532,ABC1041,8311,17,141287
2017/2/27,A33215,ABC1042,9811,68,667148
2017/2/27,A49517,ABC1043,5319,61,324459
2017/2/27,A65587,ABC1044,5758,62,356996
2017/2/27,A48962,ABC1045,1181,41,48421
2017/2/27,A26252,ABC1046,1484,23,34132
2017/2/27,A19510,ABC1047,5018,76,381368
2017/2/27,A25952,ABC1048,9870,82,809340
2017/2/27,A13489,ABC1049,4869,98,477162
2017/2/27,A89926,ABC1050,3467,84,291228
2017/2/27,A54664,ABC1051,1711,79,135169
2017/2/27,A43485,ABC1052,2010,32,64320
2017/2/27,A12093,ABC1053,1844,63,116172
2017/2/27,A25257,ABC1054,3284,36,118224
2017/2/27,A36850,ABC1055,8432,71,598672
2017/2/27,A29287,ABC1056,6360,25,159000
2017/2/27,A27351,ABC1057,2157,97,209229
2017/2/27,A80786,ABC1058,9178,92,844376
2017/2/27,A66347,ABC1059,5252,7,36764
2017/2/27,A9213,ABC1060,1982,20,39640
2017/2/27,A88942,ABC1061,7168,88,630784
2017/2/27,A17080,ABC1062,9682,25,242050
2017/2/27,A21774,ABC1063,7855,12,94260
2017/2/27,A36469,ABC1064,5756,15,86340
2017/2/27,A36950,ABC1065,2994,19,56886
2017/2/27,A56493,ABC1066,8859,58,513822
2017/2/27,A14418,ABC1067,2526,73,184398
2017/2/27,A34323,ABC1068,3805,7,26635
2017/2/27,A41438,ABC1069,6895,83,572285
2017/2/27,A95416,ABC1070,8520,71,604920
2017/2/27,A50440,ABC1071,3113,48,149424
2017/2/27,A13164,ABC1072,8508,85,723180
2017/2/27,A36442,ABC1073,9599,34,326366
2017/2/27,A92309,ABC1074,1955,43,84065
2017/2/27,A31465,ABC1075,5848,21,122808
2017/2/27,A91212,ABC1076,6178,3,18534
2017/2/27,A78017,ABC1077,8816,44,387904
2017/2/27,A50166,ABC1078,3379,16,54064
2017/2/27,A2353,ABC1079,1839,14,25746
2017/2/27,A93822,ABC1080,8427,32,269664
2017/2/27,A12609,ABC1081,740,98,72520
2017/2/27,A8799,ABC1082,5131,56,287336
2017/2/27,A74015,ABC1083,5773,12,69276
2017/2/27,A63861,ABC1084,7780,28,217840
2017/2/27,A72029,ABC1085,5592,45,251640
2017/2/27,A73887,ABC1086,1514,58,87812
2017/2/27,A13255,ABC1087,9605,75,720375
2017/2/27,A44794,ABC1088,3398,51,173298
2017/2/27,A2092,ABC1089,8197,84,688548
2017/2/27,A8641,ABC1090,2742,84,230328
2017/2/27,A8885,ABC1091,193,12,2316
2017/2/27,A53713,ABC1092,2840,57,161880
2017/2/27,A30814,ABC1093,1196,52,62192
2017/2/27,A63616,ABC1094,486,66,32076
2017/2/27,A14229,ABC1095,3127,80,250160
2017/2/27,A12003,ABC1096,2631,7,18417
2017/2/27,A93628,ABC1097,3544,38,134672
2017/2/27,A68214,ABC1098,6576,68,447168
2017/2/27,A58257,ABC1099,5299,51,270249
2017/2/27,A18561,ABC1100,1420,10,14200
2017/2/28,A16084,ABC1001,422,97,40934
2017/2/28,A64376,ABC1002,2519,43,108317
2017/2/28,A93805,ABC1003,5140,69,354660
2017/2/28,A11534,ABC1004,6253,0,0
2017/2/28,A43457,ABC1005,4324,95,410780
2017/2/28,A41597,ABC1006,3979,82,326278
2017/2/28,A16322,ABC1007,9409,98,922082
2017/2/28,A26525,ABC1008,101,38,3838
2017/2/28,A989,ABC1009,6284,49,307916
2017/2/28,A2816,ABC1010,30,25,750
2017/2/28,A99715,ABC1011,5617,88,494296
2017/2/28,A91332,ABC1012,962,23,22126
2017/2/28,A74543,ABC1013,6065,12,72780
2017/2/28,A22906,ABC1014,5016,41,205656
2017/2/28,A59735,ABC1015,7608,51,388008
2017/2/28,A13911,ABC1016,9308,72,670176
2017/2/28,A15539,ABC1017,9215,60,552900
2017/2/28,A92582,ABC1018,8050,73,587650
2017/2/28,A38940,ABC1019,4452,73,324996
2017/2/28,A20371,ABC1020,5498,24,131952
2017/2/28,A60301,ABC1021,8114,61,494954
2017/2/28,A42589,ABC1022,3560,11,39160
2017/2/28,A77621,ABC1023,3942,70,275940
2017/2/28,A47754,ABC1024,5097,21,107037
2017/2/28,A44298,ABC1025,7447,47,350009
2017/2/28,A18243,ABC1026,7067,44,310948
2017/2/28,A98770,ABC1027,4259,88,374792
2017/2/28,A17109,ABC1028,503,49,24647
2017/2/28,A76986,ABC1029,9875,64,632000
2017/2/28,A61831,ABC1030,9600,73,700800
2017/2/28,A93555,ABC1031,4605,75,345375
2017/2/28,A5237,ABC1032,4616,56,258496
2017/2/28,A38582,ABC1033,7086,56,396816
2017/2/28,A90903,ABC1034,650,65,42250
2017/2/28,A66133,ABC1035,84,86,7224
2017/2/28,A77121,ABC1036,5822,35,203770
2017/2/28,A10484,ABC1037,4356,11,47916
2017/2/28,A35482,ABC1038,7429,25,185725
2017/2/28,A75809,ABC1039,1882,72,135504
2017/2/28,A3896,ABC1040,1311,1,1311
2017/2/28,A98189,ABC1041,8311,49,407239
2017/2/28,A93736,ABC1042,9811,46,451306
2017/2/28,A96620,ABC1043,5319,97,515943
2017/2/28,A55837,ABC1044,5758,45,259110
2017/2/28,A88146,ABC1045,1181,97,114557
2017/2/28,A49716,ABC1046,1484,51,75684
2017/2/28,A20686,ABC1047,5018,13,65234
2017/2/28,A47371,ABC1048,9870,75,740250
2017/2/28,A98334,ABC1049,4869,70,340830
2017/2/28,A59619,ABC1050,3467,87,301629
2017/2/28,A79664,ABC1051,1711,54,92394
2017/2/28,A68453,ABC1052,2010,71,142710
2017/2/28,A80701,ABC1053,1844,12,22128
2017/2/28,A71261,ABC1054,3284,34,111656
2017/2/28,A94978,ABC1055,8432,92,775744
2017/2/28,A68463,ABC1056,6360,86,546960
2017/2/28,A85730,ABC1057,2157,3,6471
2017/2/28,A85257,ABC1058,9178,6,55068
2017/2/28,A38420,ABC1059,5252,74,388648
2017/2/28,A30550,ABC1060,1982,70,138740
2017/2/28,A15583,ABC1061,7168,20,143360
2017/2/28,A85747,ABC1062,9682,61,590602
2017/2/28,A26782,ABC1063,7855,34,267070
2017/2/28,A85072,ABC1064,5756,92,529552
2017/2/28,A56531,ABC1065,2994,14,41916
2017/2/28,A83948,ABC1066,8859,76,673284
2017/2/28,A47633,ABC1067,2526,76,191976
2017/2/28,A69937,ABC1068,3805,74,281570
2017/2/28,A67153,ABC1069,6895,73,503335
2017/2/28,A51023,ABC1070,8520,53,451560
2017/2/28,A22239,ABC1071,3113,45,140085
2017/2/28,A62438,ABC1072,8508,34,289272
2017/2/28,A54071,ABC1073,9599,82,787118
2017/2/28,A15127,ABC1074,1955,21,41055
2017/2/28,A71363,ABC1075,5848,79,461992
2017/2/28,A63970,ABC1076,6178,90,556020
2017/2/28,A94589,ABC1077,8816,61,537776
2017/2/28,A35227,ABC1078,3379,51,172329
2017/2/28,A69414,ABC1079,1839,84,154476
2017/2/28,A62073,ABC1080,8427,68,573036
2017/2/28,A49567,ABC1081,740,57,42180
2017/2/28,A71325,ABC1082,5131,79,405349
2017/2/28,A42230,ABC1083,5773,50,288650
2017/2/28,A9893,ABC1084,7780,2,15560
2017/2/28,A32170,ABC1085,5592,39,218088
2017/2/28,A7352,ABC1086,1514,90,136260
2017/2/28,A33928,ABC1087,9605,21,201705
2017/2/28,A72169,ABC1088,3398,15,50970
2017/2/28,A88220,ABC1089,8197,0,0
2017/2/28,A44885,ABC1090,2742,5,13710
2017/2/28,A1210,ABC1091,193,24,4632
2017/2/28,A4335,ABC1092,2840,81,230040
2017/2/28,A20460,ABC1093,1196,75,89700
2017/2/28,A56288,ABC1094,486,55,26730
2017/2/28,A64384,ABC1095,3127,83,259541
2017/2/28,A38198,ABC1096,2631,6,15786
2017/2/28,A25244,ABC1097,3544,18,63792
2017/2/28,A5985,ABC1098,6576,94,618144
2017/2/28,A73274,ABC1099,5299,50,264950
2017/2/28,A74453,ABC1100,1420,85,120700
2017/3/1,A72096,ABC1001,422,86,36292
2017/3/1,A44690,ABC1002,2519,27,68013
2017/3/1,A35198,ABC1003,5140,61,313540
2017/3/1,A80002,ABC1004,6253,28,175084
2017/3/1,A22334,ABC1005,4324,11,47564
2017/3/1,A98860,ABC1006,3979,25,99475
2017/3/1,A78190,ABC1007,9409,96,903264
2017/3/1,A42933,ABC1008,101,34,3434
2017/3/1,A61020,ABC1009,6284,4,25136
2017/3/1,A16835,ABC1010,30,58,1740
2017/3/1,A6117,ABC1011,5617,45,252765
2017/3/1,A57580,ABC1012,962,4,3848
2017/3/1,A91980,ABC1013,6065,82,497330
2017/3/1,A11867,ABC1014,5016,99,496584
2017/3/1,A28348,ABC1015,7608,90,684720
2017/3/1,A92539,ABC1016,9308,52,484016
2017/3/1,A63926,ABC1017,9215,81,746415
2017/3/1,A8108,ABC1018,8050,35,281750
2017/3/1,A16713,ABC1019,4452,72,320544
2017/3/1,A97790,ABC1020,5498,26,142948
2017/3/1,A1606,ABC1021,8114,12,97368
2017/3/1,A7642,ABC1022,3560,23,81880
2017/3/1,A27040,ABC1023,3942,10,39420
2017/3/1,A5746,ABC1024,5097,1,5097
2017/3/1,A20669,ABC1025,7447,3,22341
2017/3/1,A64951,ABC1026,7067,42,296814
2017/3/1,A46074,ABC1027,4259,76,323684
2017/3/1,A15586,ABC1028,503,32,16096
2017/3/1,A38455,ABC1029,9875,67,661625
2017/3/1,A16461,ABC1030,9600,23,220800
2017/3/1,A59482,ABC1031,4605,28,128940
2017/3/1,A48256,ABC1032,4616,9,41544
2017/3/1,A36379,ABC1033,7086,83,588138
2017/3/1,A33699,ABC1034,650,91,59150
2017/3/1,A11474,ABC1035,84,38,3192
2017/3/1,A72486,ABC1036,5822,73,425006
2017/3/1,A38670,ABC1037,4356,69,300564
2017/3/1,A67660,ABC1038,7429,65,482885
2017/3/1,A96526,ABC1039,1882,46,86572
2017/3/1,A89825,ABC1040,1311,90,117990
2017/3/1,A56913,ABC1041,8311,55,457105
2017/3/1,A87410,ABC1042,9811,98,961478
2017/3/1,A57067,ABC1043,5319,76,404244
2017/3/1,A36778,ABC1044,5758,27,155466
2017/3/1,A82531,ABC1045,1181,82,96842
2017/3/1,A1901,ABC1046,1484,41,60844
2017/3/1,A9163,ABC1047,5018,78,391404
2017/3/1,A76309,ABC1048,9870,49,483630
2017/3/1,A72020,ABC1049,4869,65,316485
2017/3/1,A78952,ABC1050,3467,48,166416
2017/3/1,A10933,ABC1051,1711,100,171100
2017/3/1,A53980,ABC1052,2010,41,82410
2017/3/1,A28170,ABC1053,1844,72,132768
2017/3/1,A88209,ABC1054,3284,2,6568
2017/3/1,A16616,ABC1055,8432,58,489056
2017/3/1,A28557,ABC1056,6360,69,438840
2017/3/1,A93624,ABC1057,2157,25,53925
2017/3/1,A51597,ABC1058,9178,89,816842
2017/3/1,A29148,ABC1059,5252,47,246844
2017/3/1,A58060,ABC1060,1982,95,188290
2017/3/1,A41243,ABC1061,7168,42,301056
2017/3/1,A33083,ABC1062,9682,99,958518
2017/3/1,A47117,ABC1063,7855,99,777645
2017/3/1,A41095,ABC1064,5756,88,506528
2017/3/1,A78348,ABC1065,2994,78,233532
2017/3/1,A47112,ABC1066,8859,10,88590
2017/3/1,A99877,ABC1067,2526,70,176820
2017/3/1,A79436,ABC1068,3805,41,156005
2017/3/1,A51845,ABC1069,6895,38,262010
2017/3/1,A4385,ABC1070,8520,25,213000
2017/3/1,A18027,ABC1071,3113,38,118294
2017/3/1,A94535,ABC1072,8508,18,153144
2017/3/1,A91988,ABC1073,9599,98,940702
2017/3/1,A1363,ABC1074,1955,92,179860
2017/3/1,A77306,ABC1075,5848,1,5848
2017/3/1,A69386,ABC1076,6178,29,179162
2017/3/1,A9795,ABC1077,8816,60,528960
2017/3/1,A65860,ABC1078,3379,62,209498
2017/3/1,A1655,ABC1079,1839,6,11034
2017/3/1,A72912,ABC1080,8427,27,227529
2017/3/1,A10802,ABC1081,740,19,14060
2017/3/1,A15148,ABC1082,5131,15,76965
2017/3/1,A22247,ABC1083,5773,29,167417
2017/3/1,A34499,ABC1084,7780,86,669080
2017/3/1,A8786,ABC1085,5592,76,424992
2017/3/1,A27946,ABC1086,1514,78,118092
2017/3/1,A88232,ABC1087,9605,42,403410
2017/3/1,A81460,ABC1088,3398,77,261646
2017/3/1,A88337,ABC1089,8197,25,204925
2017/3/1,A20372,ABC1090,2742,28,76776
2017/3/1,A92377,ABC1091,193,37,7141
2017/3/1,A43320,ABC1092,2840,75,213000
2017/3/1,A48112,ABC1093,1196,20,23920
2017/3/1,A51575,ABC1094,486,23,11178
2017/3/1,A94370,ABC1095,3127,73,228271
2017/3/1,A58341,ABC1096,2631,65,171015
2017/3/1,A6736,ABC1097,3544,1,3544
2017/3/1,A10244,ABC1098,6576,41,269616
2017/3/1,A91906,ABC1099,5299,57,302043
2017/3/1,A88699,ABC1100,1420,48,68160
2017/3/2,A35335,ABC1001,422,55,23210
2017/3/2,A15968,ABC1002,2519,77,193963
2017/3/2,A2495,ABC1003,5140,99,508860
2017/3/2,A21964,ABC1004,6253,24,150072
2017/3/2,A40932,ABC1005,4324,67,289708
2017/3/2,A48829,ABC1006,3979,51,202929
2017/3/2,A252,ABC1007,9409,77,724493
2017/3/2,A71625,ABC1008,101,52,5252
2017/3/2,A5509,ABC1009,6284,78,490152
2017/3/2,A50018,ABC1010,30,69,2070
2017/3/2,A88692,ABC1011,5617,34,190978
2017/3/2,A46393,ABC1012,962,91,87542
2017/3/2,A93758,ABC1013,6065,59,357835
2017/3/2,A88360,ABC1014,5016,6,30096
2017/3/2,A15284,ABC1015,7608,4,30432
2017/3/2,A32165,ABC1016,9308,36,335088
2017/3/2,A27362,ABC1017,9215,22,202730
2017/3/2,A23741,ABC1018,8050,10,80500
2017/3/2,A30426,ABC1019,4452,37,164724
2017/3/2,A77941,ABC1020,5498,58,318884
2017/3/2,A60053,ABC1021,8114,22,178508
2017/3/2,A95065,ABC1022,3560,32,113920
2017/3/2,A49286,ABC1023,3942,2,7884
2017/3/2,A80916,ABC1024,5097,71,361887
2017/3/2,A8262,ABC1025,7447,40,297880
2017/3/2,A15106,ABC1026,7067,5,35335
2017/3/2,A22774,ABC1027,4259,41,174619
2017/3/2,A71685,ABC1028,503,51,25653
2017/3/2,A90981,ABC1029,9875,88,869000
2017/3/2,A60201,ABC1030,9600,76,729600
2017/3/2,A14891,ABC1031,4605,13,59865
2017/3/2,A63272,ABC1032,4616,65,300040
2017/3/2,A56702,ABC1033,7086,70,496020
2017/3/2,A81707,ABC1034,650,36,23400
2017/3/2,A97014,ABC1035,84,9,756
2017/3/2,A25570,ABC1036,5822,83,483226
2017/3/2,A21520,ABC1037,4356,62,270072
2017/3/2,A89871,ABC1038,7429,56,416024
2017/3/2,A92042,ABC1039,1882,58,109156
2017/3/2,A96992,ABC1040,1311,83,108813
2017/3/2,A7324,ABC1041,8311,87,723057
2017/3/2,A79929,ABC1042,9811,100,981100
2017/3/2,A80250,ABC1043,5319,50,265950
2017/3/2,A76146,ABC1044,5758,7,40306
2017/3/2,A47056,ABC1045,1181,72,85032
2017/3/2,A13717,ABC1046,1484,86,127624
2017/3/2,A27151,ABC1047,5018,90,451620
2017/3/2,A55250,ABC1048,9870,75,740250
2017/3/2,A46384,ABC1049,4869,62,301878
2017/3/2,A44152,ABC1050,3467,77,266959
2017/3/2,A1853,ABC1051,1711,56,95816
2017/3/2,A75638,ABC1052,2010,18,36180
2017/3/2,A37038,ABC1053,1844,30,55320
2017/3/2,A12322,ABC1054,3284,85,279140
2017/3/2,A91766,ABC1055,8432,60,505920
2017/3/2,A19816,ABC1056,6360,80,508800
2017/3/2,A9201,ABC1057,2157,38,81966
2017/3/2,A83962,ABC1058,9178,10,91780
2017/3/2,A9725,ABC1059,5252,76,399152
2017/3/2,A69797,ABC1060,1982,56,110992
2017/3/2,A96292,ABC1061,7168,97,695296
2017/3/2,A80897,ABC1062,9682,54,522828
2017/3/2,A6861,ABC1063,7855,82,644110
2017/3/2,A24601,ABC1064,5756,86,495016
2017/3/2,A11652,ABC1065,2994,54,161676
2017/3/2,A67266,ABC1066,8859,25,221475
2017/3/2,A65200,ABC1067,2526,31,78306
2017/3/2,A45348,ABC1068,3805,2,7610
2017/3/2,A45318,ABC1069,6895,87,599865
2017/3/2,A55294,ABC1070,8520,16,136320
2017/3/2,A28977,ABC1071,3113,20,62260
2017/3/2,A16221,ABC1072,8508,47,399876
2017/3/2,A75825,ABC1073,9599,8,76792
2017/3/2,A19616,ABC1074,1955,94,183770
2017/3/2,A79119,ABC1075,5848,23,134504
2017/3/2,A19492,ABC1076,6178,34,210052
2017/3/2,A12272,ABC1077,8816,73,643568
2017/3/2,A24732,ABC1078,3379,92,310868
2017/3/2,A77360,ABC1079,1839,78,143442
2017/3/2,A57857,ABC1080,8427,38,320226
2017/3/2,A71953,ABC1081,740,9,6660
2017/3/2,A77946,ABC1082,5131,6,30786
2017/3/2,A65830,ABC1083,5773,56,323288
2017/3/2,A89024,ABC1084,7780,21,163380
2017/3/2,A81421,ABC1085,5592,91,508872
2017/3/2,A30022,ABC1086,1514,89,134746
2017/3/2,A99882,ABC1087,9605,99,950895
2017/3/2,A7156,ABC1088,3398,53,180094
2017/3/2,A31600,ABC1089,8197,85,696745
2017/3/2,A17224,ABC1090,2742,53,145326
2017/3/2,A50679,ABC1091,193,57,11001
2017/3/2,A26937,ABC1092,2840,77,218680
2017/3/2,A4264,ABC1093,1196,31,37076
2017/3/2,A77634,ABC1094,486,26,12636
2017/3/2,A73122,ABC1095,3127,36,112572
2017/3/2,A50396,ABC1096,2631,22,57882
2017/3/2,A71969,ABC1097,3544,66,233904
2017/3/2,A24231,ABC1098,6576,77,506352
2017/3/2,A53298,ABC1099,5299,98,519302
2017/3/2,A78291,ABC1100,1420,39,55380
2017/3/3,A51152,ABC1001,422,19,8018
2017/3/3,A56690,ABC1002,2519,66,166254
2017/3/3,A66734,ABC1003,5140,56,287840
2017/3/3,A18399,ABC1004,6253,83,518999
2017/3/3,A47167,ABC1005,4324,97,419428
2017/3/3,A62375,ABC1006,3979,80,318320
2017/3/3,A75144,ABC1007,9409,76,715084
2017/3/3,A5527,ABC1008,101,61,6161
2017/3/3,A54800,ABC1009,6284,11,69124
2017/3/3,A69781,ABC1010,30,60,1800
2017/3/3,A47180,ABC1011,5617,72,404424
2017/3/3,A68238,ABC1012,962,37,35594
2017/3/3,A16652,ABC1013,6065,91,551915
2017/3/3,A61582,ABC1014,5016,16,80256
2017/3/3,A17528,ABC1015,7608,5,38040
2017/3/3,A9484,ABC1016,9308,74,688792
2017/3/3,A61766,ABC1017,9215,93,856995
2017/3/3,A32973,ABC1018,8050,31,249550
2017/3/3,A48548,ABC1019,4452,83,369516
2017/3/3,A89328,ABC1020,5498,60,329880
2017/3/3,A37253,ABC1021,8114,2,16228
2017/3/3,A2530,ABC1022,3560,94,334640
2017/3/3,A8962,ABC1023,3942,34,134028
2017/3/3,A17301,ABC1024,5097,81,412857
2017/3/3,A73128,ABC1025,7447,89,662783
2017/3/3,A32582,ABC1026,7067,90,636030
2017/3/3,A12417,ABC1027,4259,65,276835
2017/3/3,A99591,ABC1028,503,27,13581
2017/3/3,A78225,ABC1029,9875,8,79000
2017/3/3,A46321,ABC1030,9600,71,681600
2017/3/3,A1791,ABC1031,4605,76,349980
2017/3/3,A69133,ABC1032,4616,6,27696
2017/3/3,A23827,ABC1033,7086,95,673170
2017/3/3,A98473,ABC1034,650,49,31850
2017/3/3,A55537,ABC1035,84,5,420
2017/3/3,A63232,ABC1036,5822,19,110618
2017/3/3,A93965,ABC1037,4356,20,87120
2017/3/3,A86769,ABC1038,7429,76,564604
2017/3/3,A71048,ABC1039,1882,16,30112
2017/3/3,A83512,ABC1040,1311,86,112746
2017/3/3,A76767,ABC1041,8311,36,299196
2017/3/3,A40152,ABC1042,9811,64,627904
2017/3/3,A91402,ABC1043,5319,40,212760
2017/3/3,A21416,ABC1044,5758,9,51822
2017/3/3,A71599,ABC1045,1181,3,3543
2017/3/3,A6030,ABC1046,1484,27,40068
2017/3/3,A98262,ABC1047,5018,1,5018
2017/3/3,A86613,ABC1048,9870,23,227010
2017/3/3,A25945,ABC1049,4869,99,482031
2017/3/3,A6460,ABC1050,3467,89,308563
2017/3/3,A40204,ABC1051,1711,15,25665
2017/3/3,A40840,ABC1052,2010,64,128640
2017/3/3,A94289,ABC1053,1844,78,143832
2017/3/3,A53395,ABC1054,3284,46,151064
2017/3/3,A23335,ABC1055,8432,2,16864
2017/3/3,A6303,ABC1056,6360,41,260760
2017/3/3,A20358,ABC1057,2157,52,112164
2017/3/3,A18670,ABC1058,9178,64,587392
2017/3/3,A51575,ABC1059,5252,72,378144
2017/3/3,A17497,ABC1060,1982,81,160542
2017/3/3,A39786,ABC1061,7168,83,594944
2017/3/3,A79094,ABC1062,9682,96,929472
2017/3/3,A28168,ABC1063,7855,84,659820
2017/3/3,A84130,ABC1064,5756,94,541064
2017/3/3,A49077,ABC1065,2994,36,107784
2017/3/3,A78977,ABC1066,8859,99,877041
2017/3/3,A19864,ABC1067,2526,13,32838
2017/3/3,A26758,ABC1068,3805,58,220690
2017/3/3,A5974,ABC1069,6895,80,551600
2017/3/3,A15556,ABC1070,8520,58,494160
2017/3/3,A31153,ABC1071,3113,76,236588
2017/3/3,A68959,ABC1072,8508,19,161652
2017/3/3,A44470,ABC1073,9599,75,719925
2017/3/3,A6128,ABC1074,1955,12,23460
2017/3/3,A28157,ABC1075,5848,29,169592
2017/3/3,A79619,ABC1076,6178,46,284188
2017/3/3,A31847,ABC1077,8816,96,846336
2017/3/3,A41680,ABC1078,3379,9,30411
2017/3/3,A1495,ABC1079,1839,51,93789
2017/3/3,A39216,ABC1080,8427,4,33708
2017/3/3,A46947,ABC1081,740,37,27380
2017/3/3,A33090,ABC1082,5131,43,220633
2017/3/3,A54561,ABC1083,5773,86,496478
2017/3/3,A3634,ABC1084,7780,32,248960
2017/3/3,A6585,ABC1085,5592,54,301968
2017/3/3,A66515,ABC1086,1514,85,128690
2017/3/3,A98790,ABC1087,9605,41,393805
2017/3/3,A71942,ABC1088,3398,49,166502
2017/3/3,A72480,ABC1089,8197,72,590184
2017/3/3,A53849,ABC1090,2742,34,93228
2017/3/3,A18629,ABC1091,193,56,10808
2017/3/3,A72310,ABC1092,2840,13,36920
2017/3/3,A94348,ABC1093,1196,98,117208
2017/3/3,A67862,ABC1094,486,96,46656
2017/3/3,A69230,ABC1095,3127,53,165731
2017/3/3,A62224,ABC1096,2631,3,7893
2017/3/3,A91470,ABC1097,3544,79,279976
2017/3/3,A70032,ABC1098,6576,89,585264
2017/3/3,A43738,ABC1099,5299,2,10598
2017/3/3,A83420,ABC1100,1420,42,59640
2017/3/4,A20991,ABC1001,422,10,4220
2017/3/4,A73116,ABC1002,2519,41,103279
2017/3/4,A3961,ABC1003,5140,87,447180
2017/3/4,A19449,ABC1004,6253,100,625300
2017/3/4,A65252,ABC1005,4324,60,259440
2017/3/4,A37594,ABC1006,3979,28,111412
2017/3/4,A96004,ABC1007,9409,52,489268
2017/3/4,A70877,ABC1008,101,17,1717
2017/3/4,A85681,ABC1009,6284,96,603264
2017/3/4,A21317,ABC1010,30,2,60
2017/3/4,A18275,ABC1011,5617,34,190978
